Name,Platform,Publisher,Genre,Metascore,User_Score,Release_Year
NBA Live 08,X360,Electronic Arts,Sports,73,5.3,2007
Guinness World Records: The Videogame,DS,Warner Bros. Interactive Entertainment,Action,70,,2008
We Love Katamari,PS2,Electronic Arts,Puzzle,86,8.9,2005
Sesame Street: Once Upon A Monster,X360,Warner Bros. Interactive Entertainment,Misc,79,6.9,2011
NCAA Football 2003,XB,Electronic Arts,Sports,90,8.2,2002
We Cheer,Wii,505 Games,Simulation,56,7.3,2008
Madden NFL 07,PS3,Electronic Arts,Sports,76,4.2,2006
Ready 2 Rumble Boxing: Round 2,PS,Midway Games,Fighting,68,,2000
LEGO Jurassic World,WiiU,Warner Bros. Interactive Entertainment,Action,71,8.1,2015
Mega Man 6,NES,Capcom,Platform,,,1993
NBA Live 09,PS3,Electronic Arts,Sports,75,7.8,2008
FIFA 12,PSP,Electronic Arts,Sports,,,2011
Mission: Impossible,PS,Infogrames,Action,,,1999
Rory McIlroy PGA Tour,PS4,Electronic Arts,Action,61,3.7,2015
SingStar Dance,PS3,Sony Computer Entertainment,Misc,65,3.9,2010
Rival Schools: United By Fate,PS,Capcom,Fighting,,,1998
Lords of the Fallen,PS4,Square Enix,Role-Playing,68,6.6,2014
Swing Away Golf,PS2,Electronic Arts,Sports,78,,2000
J-League Pro Soccer Club o Tsukurou! 3,PS2,Sega,Sports,,,2003
Tomb Raider: Legend,PS2,Eidos Interactive,Action,82,7.1,2006
Freedom Fighters,PS2,Electronic Arts,Shooter,81,8.4,2003
Silent Hill: Origins,PSP,Konami Digital Entertainment,Action,78,7.8,2007
Gun,XB,Activision,Shooter,79,7.8,2005
That's So Raven 2: Supernatural Style,GBA,Disney Interactive Studios,Adventure,52,,2005
Fight Night Round 3,PSP,Electronic Arts,Fighting,74,8.1,2006
The Punisher,PS2,THQ,Action,68,8.2,2005
Kirby and the Rainbow Curse,WiiU,Nintendo,Platform,73,8,2015
Front Mission 3,PS,SquareSoft,Strategy,,,1999
Kenkou Ouen Recipe 1000: DS Kondate Zenshuu,DS,Nintendo,Misc,,,2006
SSX On Tour,PS2,Electronic Arts,Sports,80,7.9,2005
Frozen: Olaf's Quest,DS,Disney Interactive Studios,Platform,,,2013
Disgaea 3: Absence of Justice,PS3,Square Enix,Role-Playing,78,7.5,2008
Tony Hawk's Pro Skater 3,GBA,Activision,Sports,90,8,2002
Way of the Samurai 3,PS3,Gamebridge,Action,58,7.9,2008
The Sims 2: Open for Business,PC,Electronic Arts,Simulation,78,8.6,2006
Rune Factory 2: A Fantasy Harvest Moon,DS,Rising Star Games,Role-Playing,77,7.9,2008
Harry Potter and the Prisoner of Azkaban,GBA,Electronic Arts,Action,69,8.1,2004
Omega Boost,PS,Sony Computer Entertainment,Shooter,,,1999
NFL 2K3,XB,Sega,Sports,,,2002
Cars 2,PS3,Disney Interactive Studios,Racing,,,2011
Go Diego Go! Safari Rescue,Wii,Take-Two Interactive,Action,,,2008
SimAnimals,DS,Electronic Arts,Simulation,70,7.5,2009
NBA Live 2002,PS,Electronic Arts,Sports,81,8.8,2001
Jampack Winter 2002,PS2,Sony Computer Entertainment,Misc,,,2002
LEGO Marvel Super Heroes,PSV,Warner Bros. Interactive Entertainment,Action,,,2013
Way of the Samurai,PS2,Eidos Interactive,Action,74,8.2,2002
The 3rd Birthday,PSP,Square Enix,Role-Playing,71,6.1,2010
Sonic & All-Stars Racing Transformed,WiiU,Sega,Racing,,,2012
Kung Fu Panda,PS3,Activision,Action,76,7.3,2008
Classic Word Games,DS,Ubisoft,Misc,,,2009
Epic Mickey 2: The Power of Two,X360,Disney Interactive Studios,Action,59,5.5,2012
Fishing Derby,2600,Activision,Sports,,,
Pac-Man Fever,PS2,Sony Computer Entertainment,Misc,47,6.3,2001
Spectrobes: Beyond the Portals,DS,Disney Interactive Studios,Role-Playing,70,7.7,2008
International Track & Field,PS,Konami Digital Entertainment,Sports,,,1996
HSX HyperSonic.Xtreme,PS2,Midas Interactive Entertainment,Racing,53,8.4,2002
Lair,PS3,Sony Computer Entertainment,Action,53,6.4,2007
Madden NFL 2004,GC,Electronic Arts,Sports,94,7.7,2003
Jikkyou Powerful Pro Yakyuu 10,PS2,Konami Digital Entertainment,Sports,,,2003
Summoner,PS2,THQ,Role-Playing,74,7.8,2000
Soul Sacrifice,PSV,Sony Computer Entertainment,Role-Playing,77,8.2,2013
Virtual Pool,PS,Interplay,Sports,,,1997
DC Universe Online,PS3,Sony Online Entertainment,Role-Playing,67,7.4,2011
Jam With the Band,DS,Nintendo,Misc,,,2008
NBA Live 07,PSP,Electronic Arts,Sports,64,7.5,2006
IL-2 Sturmovik: Birds of Prey,X360,505 Games,Simulation,80,8.4,2009
100 All-Time Favorites,DS,Ubisoft,Puzzle,,6.2,2009
The Walking Dead: Survival Instinct,PS3,Activision,Shooter,34,3.6,2013
Major League Baseball 2K10,X360,Take-Two Interactive,Sports,76,7.6,2010
Alice in Wonderland,Wii,Disney Interactive Studios,Adventure,69,7.4,2010
Ratatouille,PS3,THQ,Action,55,4.8,2007
"SpongeBob SquarePants: Lights, Camera, Pants!",GBA,THQ,Misc,,,2005
Wrecking Crew,NES,Nintendo,Platform,,,1985
Rugrats: Scavenger Hunt,N64,THQ,Misc,,,1999
International Superstar Soccer 2000 (All region sales),N64,Konami Digital Entertainment,Sports,,,1999
NBA Live 2004,XB,Electronic Arts,Sports,85,8.2,2003
Iron Man,DS,Sega,Action,56,7,2008
Alien: Isolation,XOne,Sega,Shooter,78,7.8,2014
Dai-4-Ji Super Robot Taisen S,PS,Banpresto,Strategy,,,1996
Pro Evolution Soccer 2010,Wii,Konami Digital Entertainment,Sports,82,8.4,2009
Disney's Kim Possible: Revenge of Monkey Fist,GBA,THQ,Platform,62,8.8,2002
Naruto Shippuden: Clash of Ninja Revolution 3,Wii,Nintendo,Fighting,74,8.1,2009
Ace Combat Zero: The Belkan War,PS2,Namco Bandai Games,Simulation,75,8.4,2006
Dragon Age: Origins,PC,Electronic Arts,Role-Playing,91,8.6,2009
Dynasty Warriors,PSP,Tecmo Koei,Action,62,7.3,2004
NHL 07,PS2,Electronic Arts,Sports,76,4.6,2006
SoulCalibur: Broken Destiny,PSP,Namco Bandai Games,Fighting,80,6.2,2009
Dishonored,PC,Bethesda Softworks,Action,,,2012
Dragon Ball: Raging Blast,X360,Namco Bandai Games,Fighting,56,7.5,2009
Naruto Shippuden: Ultimate Ninja Storm 3,X360,Namco Bandai Games,Fighting,70,7.7,2013
Petz: Hamsterz Life 2,DS,Ubisoft,Misc,,,2007
World Championship Poker,XB,Crave Entertainment,Misc,66,,2004
The BIGS,PS2,Take-Two Interactive,Sports,71,4.8,2007
WWE 2K16,PS3,Take-Two Interactive,Sports,,6,2015
Final Fantasy,WS,SquareSoft,Role-Playing,,,2000
Dragon Ball Z: Supersonic Warriors,GBA,Atari,Fighting,73,7,2004
NBA Ballers,XB,Midway Games,Sports,82,8.1,2004
Silent Hill 4: The Room,PS2,Konami Digital Entertainment,Action,76,7.8,2004
River Raid II,2600,Activision,Shooter,,,1988
Capcom Classics Collection,PS2,Capcom,Misc,78,8.4,2005
My Word Coach,Wii,Ubisoft,Misc,68,,2007
Monopoly Party,PS2,Infogrames,Misc,,,2002
Tiger Woods PGA Tour 13,X360,Electronic Arts,Sports,77,5.6,2012
NHL FaceOff 98,PS,Sony Computer Entertainment,Sports,,,1997
The Saboteur,X360,Electronic Arts,Action,73,8.2,2009
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,GBA,THQ,Action,56,,2004
Sonic Riders,PS2,Sega,Racing,55,7.2,2006
Looney Tunes: Back in Action,PS2,Warner Bros. Interactive Entertainment,Platform,51,7.5,2003
Monsters vs. Aliens,DS,Activision,Action,47,,2009
Midnight Magic,2600,Atari,Action,,,1983
NHL 09,X360,Electronic Arts,Sports,88,8.4,2008
Bully: Scholarship Edition,Wii,Take-Two Interactive,Action,83,8.4,2008
WWE SmackDown vs. RAW 2007,X360,THQ,Fighting,81,7.8,2006
Midnight Club II,XB,Take-Two Interactive,Racing,86,7.6,2003
Monster Hunter Freedom 2,PS3,Capcom,Role-Playing,,,2011
Tiger Woods PGA Tour 07,PS3,Electronic Arts,Sports,81,,2006
Ratatouille,Wii,THQ,Action,62,6.7,2007
Avatar: The Last Airbender,GC,THQ,Adventure,60,6.5,2006
Blue's Clues: Blue's Big Musical,PS,THQ,Misc,,,2001
The Mummy Returns,PS2,Universal Interactive,Action,44,7,2001
Cars Toon: Mater's Tall Tales,Wii,Disney Interactive Studios,Misc,,,2010
Paws & Claws: Dogs & Cats Best Friends,DS,THQ,Simulation,,,2007
Hitman: Blood Money,PS2,Eidos Interactive,Action,83,8.4,2006
Disney Sing It,PS2,Disney Interactive Studios,Misc,,,2008
Chopper Command,2600,Activision,Shooter,,,1982
Lost: Via Domus,PS3,Ubisoft,Action,54,6.9,2008
Crash: Mind Over Mutant,PS2,Vivendi Games,Platform,73,6.5,2008
Activision Anthology,PS2,Activision,Misc,75,7.7,2002
Picross DS,DS,Nintendo,Puzzle,83,8.7,2007
Pro Evolution Soccer 2012,X360,Konami Digital Entertainment,Action,78,6.6,2011
Final Fantasy II Anniversary Edition,PSP,Square Enix,Role-Playing,63,7.1,2007
Test Drive Unlimited,PSP,Atari,Racing,80,7.3,2007
Harry Potter and the Half-Blood Prince,PSP,Electronic Arts,Action,,6.6,2009
Unit 13,PSV,Sony Computer Entertainment,Shooter,71,7.5,2012
R.U.S.E.,PS3,Ubisoft,Strategy,76,7.3,2010
Theatrhythm: Final Fantasy,3DS,Square Enix,Misc,78,7.8,2012
Prince of Persia Trilogy,PS3,Ubisoft,Action,,,2010
Goldeneye 007: Reloaded,X360,Activision,Shooter,72,6,2011
Rugrats in Paris: The Movie,N64,THQ,Action,,,2000
Hidden Mysteries: Titanic - Secrets of the Fateful Voyage,DS,GSP,Adventure,,,2009
Star Wars: Jedi Starfighter,PS2,Activision,Simulation,81,8.3,2002
Tactics Ogre: The Knight of Lodis,GBA,Nintendo,Role-Playing,88,9.1,2001
"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",PS3,Activision,Shooter,,,2010
Super Robot Taisen MX,PS2,Banpresto,Strategy,,,2004
Sega Bass Fishing,Wii,Sega,Sports,59,6.3,2008
Bases Loaded '96: Double Header,PS,Jaleco,Sports,,,1995
Dead or Alive Ultimate,XB,Tecmo Koei,Fighting,83,8.7,2004
RPG Maker,PS,ASCII Entertainment,Role-Playing,66,8.2,1997
Major League Baseball 2K12,X360,Take-Two Interactive,Sports,68,6.4,2012
Rooms: The Main Building,DS,Nintendo,Adventure,56,,2010
Dance Dance Revolution Universe 2,X360,Konami Digital Entertainment,Simulation,65,7.4,2007
Burnout Revenge,X360,Electronic Arts,Racing,89,8.1,2006
Star Wars: Clone Wars,PS2,LucasArts,Shooter,,,2002
The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,PS2,THQ,Action,65,7.3,2004
Madden NFL 13,Wii,Electronic Arts,Sports,,7.3,2012
Madden NFL 11,PS2,Electronic Arts,Sports,,7,2010
Monster Hunter,PS2,Capcom,Role-Playing,68,8.9,2004
NBA Street Homecourt,X360,Electronic Arts,Sports,80,8.2,2007
Tony Hawk's Underground 2,GC,Activision,Sports,82,8.9,2004
SplashDown: Rides Gone Wild,PS2,THQ,Racing,80,8.7,2003
Super Famista 5,SNES,Namco Bandai Games,Sports,,,1996
Shrek SuperSlam,PS2,Activision,Action,67,9,2005
Rayman Advance,GBA,Ubisoft,Platform,84,8.4,2001
Super Robot Taisen Z,PS2,Namco Bandai Games,Strategy,,,2008
PoPoLoCrois Monogatari,PS,Sony Computer Entertainment,Role-Playing,,,1996
Wet,X360,Bethesda Softworks,Shooter,69,7.3,
Tomb Raider: Anniversary,PS2,Eidos Interactive,Action,,8.2,2007
Fantastic 4,PS2,Activision,Action,64,7.8,2005
Men in Black II: Alien Escape,PS2,Infogrames,Shooter,50,7.3,2002
RealSports Tennis,2600,Atari,Sports,,,1982
Nicktoons: Attack of the Toybots,PS2,THQ,Platform,,,2007
Raiders of the Lost Ark,2600,Atari,Action,,,1981
Gauntlet,2600,Answer Software,Action,,,1982
Alice: Madness Returns,X360,Electronic Arts,Adventure,70,8.1,2011
Madden NFL 07,Wii,Electronic Arts,Sports,81,8,2006
Spider-Man 2,DS,Activision,Action,61,5,2004
Ridge Racer 3D,3DS,Namco Bandai Games,Racing,75,7.2,2011
Picross 3D,DS,Nintendo,Puzzle,83,8.4,2009
Dynasty Warriors: Gundam 2,PS3,Namco Bandai Games,Action,54,7,2008
Cars Mater-National Championship,Wii,THQ,Racing,,6.7,2007
Tony Hawk's Underground 2,GBA,Activision,Sports,70,,2004
Super Monkey Ball 3D,3DS,Sega,Action,55,5.5,2011
Euro Truck Simulator,PC,Rondomedia,Simulation,,7.6,2008
SpongeBob SquarePants: Creature from the Krusty Krab,Wii,THQ,Platform,57,5.6,2006
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,PS3,Square Enix,Action,,,2015
F1 2012,X360,Codemasters,Racing,84,6.9,2012
NBA 2K11,Wii,Take-Two Interactive,Action,,,2010
Ice Hockey,2600,Activision,Sports,,,1980
Tony Hawk's Project 8,X360,Activision,Sports,81,7.6,2006
Babysitting Mama,Wii,505 Games,Simulation,,,2010
Bleach: Soul Resurreccion,PS3,Nippon Ichi Software,Fighting,58,7.2,2011
The Matrix: Path of Neo,PS2,Atari,Action,69,7.9,2005
Dragon Ball Z: Supersonic Warriors 2,DS,Atari,Fighting,66,7.6,2005
Sonic Lost World,3DS,Sega,Platform,59,6.5,2013
WWE Wrestlemania X8,GC,THQ,Fighting,64,6.9,2002
Boogie,Wii,Electronic Arts,Misc,57,5.3,2007
The Price is Right,DS,Ubisoft,Misc,,,2008
Power Rangers: Dino Thunder,GBA,THQ,Action,49,,2003
GoldenEye: Rogue Agent,XB,Electronic Arts,Shooter,61,7.2,2004
Fire Emblem: Radiant Dawn,Wii,Nintendo,Strategy,78,8.7,2007
The Sims,GC,Electronic Arts,Simulation,85,7.7,2003
Plants vs. Zombies: Garden Warfare 2,PS4,Electronic Arts,Shooter,81,7.7,2016
Grandia III,PS2,Square Enix,Role-Playing,77,8.3,2005
Ace Combat: Assault Horizon,X360,Namco Bandai Games,Action,78,6.2,2011
Mobile Suit Gundam Seed Destiny: Rengou vs. Z.A.F.T. II Plus,PS2,Namco Bandai Games,Shooter,,,2006
Mario & Wario,SNES,Nintendo,Puzzle,,,1993
Scarface: The World is Yours,XB,Vivendi Games,Action,76,8.4,2006
Resident Evil: The Mercenaries 3D,3DS,Capcom,Action,65,6.4,2011
FIFA Soccer 64,N64,Electronic Arts,Sports,,,1997
Dreamworks Madagascar Kartz,Wii,Activision,Racing,,,2009
Star Wars Battlefront: Elite Squadron,DS,LucasArts,Shooter,61,5,2009
Epic Mickey: Power of Illusion,3DS,Disney Interactive Studios,Action,,,2012
Kane & Lynch 2: Dog Days,X360,Square Enix,Shooter,,,2010
J-League Pro Soccer Club wo Tsukurou! 2,SAT,Sega,Sports,,,1997
SpongeBob SquarePants: Creature from the Krusty Krab,DS,THQ,Platform,56,7.3,2006
Backyard Baseball,PS2,Atari,Sports,,7.2,2004
WipEout Pulse,PS2,Sony Computer Entertainment,Racing,,,2009
Middle-Earth: Shadow of Mordor,X360,Warner Bros. Interactive Entertainment,Action,,4.6,2014
Barbie Horse Adventures: Wild Horse Rescue,PS2,Universal Interactive,Sports,,6.6,2003
Pokemon Art Academy,3DS,Nintendo,Misc,76,7.7,2014
Taiko no Tatsujin: Appare Sandaime,PS2,Namco Bandai Games,Misc,,,2003
One Piece: Grand Battle!,PS,Atari,Fighting,,,2001
Sonic & All-Stars Racing Transformed,PS3,Sega,Racing,,,2012
Medal of Honor,PC,Electronic Arts,Shooter,72,6.4,2010
Asphalt 3D,3DS,Ubisoft,Racing,43,4.4,2011
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS2,Activision,Shooter,,,2009
Crazy Taxi,GC,Acclaim Entertainment,Racing,69,7.5,2001
Dragon Ball Z: Burst Limit,X360,Atari,Fighting,72,7.6,2008
Spy Hunter 2,PS2,Midway Games,Racing,57,6.4,2003
Pac-Man World 2,XB,Namco Bandai Games,Action,66,,2002
Die Hard Trilogy 2: Viva Las Vegas,PS,Fox Interactive,Action,,,1999
Momotarou Dentetsu X: Kyuushuu-hen mo Arubai,PS2,Hudson Soft,Misc,,,2001
Sniper: Art of Victory,PC,City Interactive,Shooter,36,3.6,2008
Tales of Legendia,PS2,Namco Bandai Games,Role-Playing,72,7.7,2005
SimCity 2000,SNES,THQ,Simulation,,,1995
FIFA Soccer 09,DS,Electronic Arts,Sports,84,6.1,2008
Steel Diver,3DS,Nintendo,Action,58,6.3,2011
Bravely Second: End Layer,3DS,Nintendo,Role-Playing,81,7.4,2015
Alone in the Dark,X360,Atari,Adventure,58,5.7,2008
Football Manager Handheld 2009,PSP,Sega,Sports,,,2008
Puzzle & Dragons Z + Super Mario Bros. Edition,3DS,Nintendo,Puzzle,,,2015
Shrek the Third,PS2,Activision,Action,56,6.1,2007
Madagascar: Operation Penguin,GBA,Activision,Action,,,2005
Need for Speed: Porsche Unleashed,GBA,Zoo Digital Publishing,Racing,62,7.8,2004
Yu-Gi-Oh! Forbidden Memories (JP sales),PS,Konami Digital Entertainment,Role-Playing,,,1999
Far Cry 2,PC,Ubisoft,Action,85,5.8,2008
NFL Street 2,XB,Electronic Arts,Sports,78,6.5,2004
Millipede,2600,Atari,Shooter,,,1983
The Legend of the Mystical Ninja,SNES,Konami Digital Entertainment,Adventure,,,1991
Mad Max (2015),XOne,Warner Bros. Interactive Entertainment,Action,,,2015
Rock Band Unplugged,PSP,MTV Games,Misc,79,8.6,2009
Ultimate I Spy,Wii,Scholastic Inc.,Adventure,,,2008
Jeopardy!,PS2,Atari,Misc,,,2003
Destroy All Humans! 2,PS2,THQ,Action,,,2006
Skylanders: SuperChargers,WiiU,Activision,Action,87,5.6,2015
ECW Hardcore Revolution,PS,Acclaim Entertainment,Fighting,,,1999
You're in the Movies,X360,Microsoft Game Studios,Misc,55,5.5,2008
Cars 2,X360,Disney Interactive Studios,Racing,,,2011
Scene It? Lights Camera Action,X360,Microsoft Game Studios,Misc,73,8.1,2007
MotorStorm: Apocalypse,PS3,Sony Computer Entertainment,Racing,77,7.7,2011
Dark Sector,X360,D3Publisher,Shooter,72,7.5,2008
Wu-Tang: Shaolin Style,PS,Activision,Fighting,,,1998
Tiger Woods PGA Tour 07,X360,Electronic Arts,Sports,80,7.9,2006
Plants vs. Zombies: Garden Warfare 2,XOne,Electronic Arts,Shooter,80,8.1,2016
Mario Golf: World Tour,3DS,Nintendo,Sports,78,8.2,2014
Secret Weapons Over Normandy,PS2,LucasArts,Simulation,81,8.2,2003
Harvest Moon 64,N64,Pack In Soft,Simulation,,,1999
All-Star Baseball 99,N64,Acclaim Entertainment,Sports,,,1998
NCAA Football 09,PS2,Electronic Arts,Sports,,,2008
Bratz: The Movie,PS2,THQ,Simulation,,5,2007
Crash of the Titans,DS,Vivendi Games,Action,73,5.9,2007
Dragon Ball: XenoVerse,PS3,Namco Bandai Games,Fighting,,7.1,2015
Rayman Raving Rabbids: TV Party,DS,Ubisoft,Misc,,,2008
Lollipop Chainsaw,X360,Warner Bros. Interactive Entertainment,Action,70,7,2012
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",Wii,Activision,Shooter,,,2009
Vigilante 8: 2nd Offense,PS,Activision,Racing,,,1999
The Saboteur,PS3,Electronic Arts,Action,72,8.1,2009
Metal Gear Rising: Revengeance,X360,Konami Digital Entertainment,Action,82,7.8,2013
Atelier Rorona: Alchemist of Arland,PS3,Nippon Ichi Software,Role-Playing,,,2009
Theme Park Roller Coaster,PS2,Electronic Arts,Strategy,82,7.9,2000
Bass Pro Shops: The Strike,Wii,XS Games,Sports,,7.6,2009
Bakugan Battle Brawlers: Defenders of the Core,DS,Activision,Action,,,2010
NFL Xtreme 2,PS,989 Studios,Sports,,,1999
Major League Baseball 2K13,X360,Take-Two Interactive,Sports,,,2013
Scrabble 2007 Edition,DS,Ubisoft,Puzzle,,,2007
NHL 16,XOne,Electronic Arts,Sports,80,6,2015
Midnight Club: Street Racing,GBA,Rebellion,Racing,50,5.3,2001
Tiger Woods PGA Tour 06,XB,Electronic Arts,Sports,81,5.1,2005
Fortune Street,Wii,Nintendo,Misc,68,7.5,2011
FIFA World Cup Germany 2006,X360,Electronic Arts,Sports,72,6.6,2006
Up,PS2,THQ,Action,,,2009
Grand Prix,2600,Activision,Racing,,,1981
Jake Power: Fireman,DS,Ubisoft,Adventure,,,2008
World of Outlaws: Sprint Cars 2002,PS2,Ignition Entertainment,Racing,80,9.1,2002
Children of Mana,DS,Nintendo,Role-Playing,65,6,2006
Sonic the Hedgehog,PS3,,Platform,43,4.1,
Fantavision,PS2,Sony Computer Entertainment,Puzzle,72,6.3,2000
Double Dragon,2600,Activision,Action,,,1989
Alien Trilogy,PS,Acclaim Entertainment,Shooter,,,1996
NBA Live 99,N64,Electronic Arts,Sports,,,1998
Karate,2600,Ultravision,Fighting,,,
X-Men: Next Dimension,PS2,Activision,Fighting,61,8.7,2002
Go Diego Go! Great Dinosaur Rescue,DS,Take-Two Interactive,Action,,,2008
The Godfather (JP sales),PS2,Electronic Arts,Action,,,2006
Dynasty Warriors Gundam,PS3,Tecmo Koei,Action,60,6.9,2007
Doom 3 BFG Edition,X360,Bethesda Softworks,Shooter,67,6.5,2012
Alice in Wonderland,DS,Disney Interactive Studios,Adventure,78,,2010
Spider-Man 3,Wii,Activision,Platform,53,5.3,2007
Super Puyo Puyo 2,SNES,Compile,Puzzle,,,1995
Rock Band 4,XOne,Harmonix Music Systems,Misc,79,6.4,2015
Gauntlet Legends,PS,Midway Games,Action,,,2000
James Bond 007: Blood Stone,X360,Activision,Shooter,62,7.1,2010
WipEout,PS,Psygnosis,Action,,,1995
Street Fighter X Tekken,X360,Capcom,Fighting,83,4.4,2012
Dark Sector,PS3,D3Publisher,Shooter,72,7.6,2008
ICO,PS2,Sony Computer Entertainment,Action,90,8.8,2001
World of Warcraft: Warlords of Draenor,PC,Activision Blizzard,Action,87,5.9,2014
Ford Racing Off Road,Wii,Xplosiv,Racing,37,6.3,2008
Cars: Race-O-Rama,DS,THQ,Racing,,,2009
Dragon Quest 25 Shuunen Kinin: Famicom & Super Famicom Dragon Quest I-II-III,Wii,Square Enix,Role-Playing,,,2011
Unreal Tournament III,X360,Midway Games,Shooter,82,7.6,2008
FIFA Soccer 13,WiiU,Electronic Arts,Action,69,6.2,2012
Victorious Boxers: Ippo's Road to Glory,PS2,Empire Interactive,Fighting,75,8,2000
Densetsu no Stafi,GBA,Nintendo,Platform,,,2002
Valkyrie Profile 2: Silmeria,PS2,Square Enix,Role-Playing,84,9,2006
Pinball Hall of Fame: The Williams Collection,Wii,System 3 Arcade Software,Misc,82,8.8,2008
Hot Wheels Velocity X,PS2,THQ,Racing,54,7.1,2002
MySims Racing,Wii,Electronic Arts,Racing,68,7.4,2009
Clash of Elementalists,DS,Level 5,Action,34,,2010
F.E.A.R. 2: Project Origin,PS3,Warner Bros. Interactive Entertainment,Shooter,79,7.9,2009
The Sims 2: Pets,Wii,Electronic Arts,Simulation,65,7.3,2007
L.A. Rush,PS2,Midway Games,Racing,58,8,2005
Momotarou Dentetsu V,PS,Hudson Entertainment,Misc,,,1999
Doom 64,N64,Midway Games,Shooter,,,1997
Bomberman Hero,N64,Nintendo,Platform,,,1998
Automobili Lamborghini,N64,Titus,Racing,,,1997
Quest 64,N64,Konami Digital Entertainment,Role-Playing,,,1998
Crash: Mind Over Mutant,X360,Vivendi Games,Platform,60,6.5,2008
Viva Pinata: Trouble in Paradise,X360,Microsoft Game Studios,Simulation,82,7.9,2008
Epic Mickey 2: The Power of Two,PS3,Disney Interactive Studios,Action,59,4.3,2012
Commando,2600,Activision,Action,,,1987
NBA Ballers: Phenom,PS2,Midway Games,Sports,69,8.5,2006
Dragon Age Origins: Awakening,X360,Electronic Arts,Role-Playing,,,2010
Need for Speed Carbon,XB,Electronic Arts,Racing,74,7.4,2006
Shadowrun,X360,Microsoft Game Studios,Role-Playing,66,7.5,2007
Crazy Taxi: Fare Wars,PSP,Sega,Racing,64,7.1,2007
MTV Music Generator,PS,Codemasters,Misc,,,1999
"Warhammer 40,000: Dawn of War II",PC,THQ,Strategy,85,8.1,2009
Hamsterz Life,DS,Ubisoft,Action,,9,2006
Emergency Heroes,Wii,Ubisoft,Racing,41,4.2,2008
Super Momotarou Dentetsu DX,SNES,Hudson Soft,Misc,,,1995
FlingSmash,Wii,Nintendo,Action,48,6.8,2010
World Soccer Winning Eleven 8: Liveware Evolution,PS2,Konami Digital Entertainment,Sports,,,2005
Cars: Race-O-Rama,PS2,THQ,Racing,,,2009
Downhill Domination,PS2,Codemasters,Racing,79,8.9,2003
Dead Space ExtrAction,Wii,Electronic Arts,Shooter,82,8.1,2009
Pirates of the Caribbean: Dead Man's Chest,GBA,Disney Interactive Studios,Adventure,70,5.6,2006
Silent Hill: Shattered Memories,Wii,Konami Digital Entertainment,Action,79,8,2009
Active Life: Extreme Challenge,Wii,Namco Bandai Games,Sports,56,,2009
FIFA 12,PC,Electronic Arts,Sports,,,2011
Spider-Man: Friend or Foe,DS,Activision,Action,55,,2007
World Series of Poker,PS2,Activision,Misc,46,8.2,2005
Inazuma Eleven Go 2: Chrono Stone,3DS,Level 5,Role-Playing,,,2012
NHL 97,PS,Electronic Arts,Sports,,,1996
Final Fantasy Crystal Chronicles: Echoes of Time,DS,Square Enix,Role-Playing,75,7.3,2009
Rise of Nightmares,X360,Sega,Action,54,7.8,2011
EA Sports UFC,XOne,Electronic Arts,Sports,70,6.3,2014
